"AltCountLineCode","CountInput","CountLineBlank","CountLineCodeDecl","CountLineComment","CountLinePreprocessor","CountPath","CountStmt","CountStmtEmpty","Cyclomatic","CyclomaticStrict","Knots","MinEssentialKnots","RatioCommentToCode","AltCountLineComment","CountLine","CountLineCode","CountLineCodeExe","CountLineInactive","CountOutput","CountSemicolon","CountStmtDecl","CountStmtExe","CyclomaticModified","Essential","MaxEssentialKnots","MaxNesting","Affected","Fold"
39,6,3,8,1,0,5,26,5,7,7,3,0,0.03,1,43,39,19,0,5,22,5,16,7,1,0,3,"VULNERABLE",3
26,12,3,4,1,0,29,25,0,8,10,3,3,0.04,1,29,26,19,0,14,18,3,22,8,4,3,3,"NEUTRAL",3
40,8,9,14,2,0,16,28,0,6,6,2,2,0.05,2,51,40,32,0,11,24,7,21,6,3,2,1,"NEUTRAL",3
13,11,3,6,0,0,2,7,0,2,2,1,0,0,0,16,13,8,0,3,6,3,4,2,1,0,1,"NEUTRAL",3
294,35,40,7,57,0,999999999,241,0,96,120,447,439,0.19,57,358,294,255,0,44,147,6,235,66,71,439,3,"VULNERABLE",3
147,12,28,21,49,0,101386,110,8,29,35,45,43,0.33,49,224,147,107,0,32,85,10,92,29,16,45,4,"VULNERABLE",3
51,22,12,3,14,2,9,46,0,11,11,2,2,0.29,14,77,48,39,1,26,42,2,44,11,3,2,3,"VULNERABLE",3
153,26,36,14,14,2,3365,151,0,57,66,194,192,0.09,14,203,148,125,3,30,103,9,142,42,31,192,4,"VULNERABLE",3
10,60,0,1,0,0,2,7,0,2,2,1,0,0,0,10,10,7,0,7,6,0,7,2,1,0,1,"NEUTRAL",3
8,5,0,1,0,0,2,4,0,2,2,1,0,0,0,8,8,4,0,2,3,1,3,2,1,0,1,"VULNERABLE",3
15,6,2,3,0,0,3,12,0,3,3,0,0,0,0,17,15,10,0,8,10,2,10,3,1,0,2,"NEUTRAL",3
24,11,5,4,0,2,4,36,0,10,10,3,3,0,0,29,21,16,1,13,33,6,30,10,4,3,5,"NEUTRAL",3
69,7,20,12,29,5,42,50,1,14,14,1,0,0.45,32,121,64,49,4,5,42,9,40,14,1,0,3,"NEUTRAL",3
8,5,2,3,0,0,2,4,0,2,2,1,0,0,0,10,8,4,0,5,3,1,3,2,1,0,1,"VULNERABLE",3
22,9,4,4,0,0,3,17,0,3,3,0,0,0,0,26,22,13,0,6,15,3,14,3,1,0,2,"NEUTRAL",3
14,7,5,3,0,0,5,10,0,5,6,4,4,0,0,19,14,10,0,1,6,1,9,5,5,4,1,"VULNERABLE",3
5,3,0,2,0,0,1,1,0,1,1,0,0,0,0,5,5,2,0,2,1,0,1,1,1,0,0,"VULNERABLE",3
17,20,3,5,7,0,24,30,0,10,10,2,0,0.41,7,27,17,12,0,6,24,6,24,10,1,0,4,"NEUTRAL",3
127,30,26,15,75,0,6149,89,0,22,28,20,20,0.59,75,225,127,106,0,47,70,11,78,22,17,20,2,"VULNERABLE",3
125,20,6,26,8,0,395440,113,7,33,38,11,9,0.06,8,139,125,104,0,29,87,16,90,31,11,10,5,"VULNERABLE",3
55,24,12,9,0,0,19,66,1,17,19,17,17,0,0,67,55,42,0,18,53,10,55,17,15,17,4,"VULNERABLE",3
74,22,15,7,1,0,65,61,0,8,8,13,13,0.01,1,90,74,60,0,35,54,5,56,8,8,13,1,"NEUTRAL",3
74,18,7,11,2,0,194,55,0,12,13,6,2,0.03,2,83,74,59,0,21,44,6,49,12,3,3,2,"NEUTRAL",3
35,7,8,4,3,0,8,30,0,7,7,3,3,0.09,3,46,35,29,0,8,27,3,27,7,4,3,1,"NEUTRAL",3
41,7,6,6,0,0,70,52,0,26,27,5,4,0,0,47,41,31,0,6,44,4,48,26,6,5,5,"NEUTRAL",3
26,10,5,7,0,0,9,19,0,6,6,3,2,0,0,31,26,19,0,12,15,5,14,6,3,2,2,"VULNERABLE",3
30,6,4,6,6,0,24,21,0,6,6,3,3,0.2,6,40,30,19,0,8,16,3,18,6,4,3,2,"VULNERABLE",3
27,14,7,8,0,0,6,27,0,6,8,3,3,0,0,34,27,18,0,9,23,6,21,6,4,3,2,"VULNERABLE",3
8,24,0,2,0,0,1,5,0,1,1,0,0,0,0,8,8,5,0,1,5,1,4,1,1,0,0,"NEUTRAL",3
11,3,4,2,0,0,4,14,0,3,3,0,0,0,0,15,11,8,0,7,12,1,13,3,1,0,1,"NEUTRAL",3
6,102,1,3,0,0,1,2,0,1,1,0,0,0,0,7,6,2,0,2,2,1,1,1,1,0,0,"NEUTRAL",3
109,17,19,5,11,8,9,39,1,5,5,1,0,0.14,11,139,76,36,25,34,35,4,34,5,1,0,1,"VULNERABLE",3
131,33,25,24,38,2,290304,104,0,25,27,27,26,0.3,38,192,128,107,1,37,81,16,88,25,18,26,3,"NEUTRAL",3
29,12,7,9,2,0,3,33,0,9,9,1,0,0.07,2,38,29,17,0,13,31,7,26,9,1,0,4,"NEUTRAL",3
31,11,12,5,0,0,20,28,0,9,10,2,2,0,0,43,31,22,0,6,22,4,24,9,3,2,2,"NEUTRAL",3
16,8,3,3,0,0,6,13,0,4,5,0,0,0,0,19,16,11,0,6,10,2,11,4,1,0,2,"NEUTRAL",3
49,13,4,11,0,4,35,69,0,23,23,4,4,0,0,53,42,30,3,13,61,10,59,23,4,4,6,"NEUTRAL",3
8,6,0,3,0,0,2,3,0,2,2,1,0,0,0,8,8,3,0,2,2,0,3,2,1,0,1,"VULNERABLE",3
12,3,0,2,0,0,2,5,0,2,8,0,0,0,0,12,12,7,0,3,4,0,5,2,1,0,1,"VULNERABLE",3
20,4,1,6,0,0,2,27,0,9,10,1,0,0,0,21,20,15,0,10,26,1,26,9,1,0,3,"VULNERABLE",3
66,6,14,7,0,0,145,49,0,12,12,12,12,0,0,80,66,50,0,20,38,5,44,12,10,12,4,"NEUTRAL",3
6,298,0,2,0,0,2,2,0,2,2,0,0,0,0,6,6,2,0,1,1,0,2,2,1,0,1,"NEUTRAL",3
13,17,2,7,0,0,1,27,0,8,8,0,0,0,0,15,13,5,0,6,27,4,23,8,1,0,5,"NEUTRAL",3
91,128,18,5,13,4,393216,76,4,21,22,0,0,0.16,13,122,83,73,4,47,57,4,68,21,1,0,2,"VULNERABLE",3
85,31,20,10,17,0,1545,68,0,18,24,12,12,0.2,17,122,85,71,0,29,51,8,60,18,10,12,2,"VULNERABLE",3
9,44,1,2,0,0,2,4,0,2,2,1,0,0,0,10,9,5,0,3,3,1,3,2,1,0,1,"NEUTRAL",3
33,7,5,5,2,0,16,31,4,12,12,7,2,0.06,2,40,33,23,0,4,19,4,23,8,3,2,2,"NEUTRAL",3
27,8,11,4,1,2,3,17,0,3,3,2,2,0.04,1,38,24,18,1,9,15,3,14,3,3,2,1,"VULNERABLE",3
19,9,2,7,0,0,5,10,0,4,4,1,0,0,0,21,19,11,0,3,7,2,8,4,1,0,2,"NEUTRAL",3
60,9,10,8,2,0,20,56,2,20,20,18,18,0.03,2,72,60,46,0,9,48,7,47,18,8,18,4,"NEUTRAL",3
3,0,0,1,0,0,1,0,0,1,1,0,0,0,0,3,3,0,0,0,0,0,0,1,1,0,0,"VULNERABLE",3
47,9,5,5,1,0,8,30,0,8,9,25,25,0.02,1,53,47,38,0,4,22,4,26,5,8,25,2,"NEUTRAL",3
20,8,3,3,0,0,2,15,0,2,2,1,0,0,0,23,20,16,0,12,14,1,14,2,1,0,1,"NEUTRAL",3
163,65,35,39,35,0,5898432,113,1,31,34,52,51,0.21,35,233,163,135,0,48,83,16,96,29,24,51,3,"VULNERABLE",3
55,14,8,7,8,0,13,49,0,9,9,8,7,0.15,8,71,55,42,0,23,43,5,44,9,6,7,1,"VULNERABLE",3
80,20,20,11,67,0,80,65,4,10,12,5,2,0.84,67,165,80,58,0,10,56,10,51,10,3,2,2,"NEUTRAL",3
335,69,28,19,49,0,999999999,343,13,134,140,42,29,0.15,49,405,335,292,0,72,214,12,318,134,18,29,7,"VULNERABLE",3
73,20,10,13,13,0,1458,60,0,18,18,12,5,0.18,13,88,73,62,0,28,44,7,53,18,5,5,3,"VULNERABLE",3
46,12,11,4,0,0,9,30,0,9,13,12,12,0,0,57,46,37,0,7,21,2,28,7,9,12,2,"NEUTRAL",3
30,9,6,8,2,0,16,26,4,61,92,0,0,0.07,2,38,30,14,0,6,22,6,16,61,1,0,2,"NEUTRAL",3
132,22,15,20,41,4,30,69,0,11,13,11,11,0.4,42,170,103,71,26,12,59,13,56,11,10,11,2,"VULNERABLE",3
12,3,1,6,0,0,1,29,0,8,8,0,0,0,0,13,12,7,0,8,29,8,21,8,1,0,5,"NEUTRAL",3
81,15,7,8,35,0,5760,52,3,16,17,18,16,0.43,35,123,81,58,0,18,38,3,46,16,8,16,2,"VULNERABLE",3
19,11,3,5,17,2,4,8,0,3,5,1,0,1.06,17,39,16,10,1,4,6,2,6,3,1,0,1,"VULNERABLE",3
12,10,1,3,0,0,3,8,0,3,3,1,0,0,0,13,12,7,0,1,6,1,7,3,1,0,1,"NEUTRAL",3
50,12,10,14,8,0,26,45,0,7,7,2,2,0.16,8,68,50,36,0,12,39,11,34,7,4,2,3,"VULNERABLE",3
16,6,3,5,0,0,4,9,0,4,4,3,2,0,0,19,16,9,0,4,6,1,8,4,3,2,1,"VULNERABLE",3
19,8,4,3,0,0,8,14,0,6,8,3,3,0,0,23,19,14,0,4,9,2,12,6,4,3,3,"NEUTRAL",3
11,5,2,2,0,0,2,8,0,2,3,0,0,0,0,13,11,8,0,8,7,1,7,2,1,0,1,"NEUTRAL",3
32,7,6,14,4,0,5,19,0,5,6,1,0,0.12,4,42,32,22,0,10,15,6,13,5,1,0,3,"VULNERABLE",3
19,5,5,4,0,0,3,16,0,3,3,2,2,0,0,24,19,13,0,9,14,3,13,3,3,2,1,"VULNERABLE",3
138,16,15,17,17,0,28823,98,10,28,31,22,20,0.12,17,169,138,85,0,30,76,8,80,28,12,20,3,"VULNERABLE",3
11,6,0,7,0,0,1,2,0,1,1,0,0,0,0,11,11,3,0,3,2,0,2,1,1,0,0,"NEUTRAL",3
186,42,36,34,32,0,427622404,191,5,56,65,10,9,0.17,32,253,186,153,0,54,158,26,160,56,9,9,5,"VULNERABLE",3
105,26,1,5,0,0,95,68,0,19,21,50,49,0,0,106,105,82,0,7,49,4,64,17,18,50,3,"VULNERABLE",3
13,9,3,6,0,0,2,9,0,2,2,1,0,0,0,16,13,6,0,4,8,4,5,2,1,0,1,"NEUTRAL",3
60,18,11,14,2,2,192,42,0,9,9,5,4,0.04,3,72,54,42,4,20,34,7,35,9,5,4,2,"VULNERABLE",3
22,7,2,9,0,0,3,38,0,12,12,1,0,0,0,24,22,15,0,7,36,7,31,12,1,0,5,"NEUTRAL",3
14,7,6,5,0,0,1,11,0,1,1,0,0,0,0,20,14,11,0,8,11,4,7,1,1,0,0,"NEUTRAL",3
64,20,13,14,13,0,2304,49,0,14,16,6,2,0.2,13,90,64,49,0,27,36,7,42,14,3,2,2,"VULNERABLE",3
65,14,14,24,1,0,16,53,0,13,17,13,13,0.02,1,80,65,47,0,11,41,15,38,13,12,13,4,"VULNERABLE",3
11,15,1,3,0,0,1,6,0,1,1,0,0,0,0,12,11,6,0,4,6,1,5,1,1,0,0,"NEUTRAL",3
53,14,5,6,2,0,21,71,0,31,34,11,11,0.04,2,60,53,39,0,17,62,3,68,31,10,11,4,"NEUTRAL",3
9,5,5,2,1,0,1,6,0,1,1,0,0,0.11,1,15,9,5,0,6,6,1,5,1,1,0,0,"NEUTRAL",3
52,29,8,19,7,0,13,38,0,11,11,2,2,0.13,7,67,52,38,0,23,32,8,30,11,3,2,2,"VULNERABLE",3
23,7,2,3,0,0,16,15,0,5,5,8,7,0,0,25,23,15,0,5,11,2,13,5,4,7,1,"VULNERABLE",3
12,7,2,4,0,0,4,9,0,3,3,0,0,0,0,14,12,9,0,4,7,3,6,3,1,0,1,"NEUTRAL",3
14,6,8,2,7,0,2,11,0,2,2,1,0,0.5,7,29,14,11,0,11,10,1,10,2,1,0,1,"NEUTRAL",3
32,13,8,7,14,0,8,24,0,9,10,6,6,0.44,14,54,32,21,0,12,19,5,19,9,5,6,3,"NEUTRAL",3
69,20,11,8,3,4,10,43,0,14,14,25,24,0.06,5,86,47,41,24,14,33,3,40,11,7,24,3,"VULNERABLE",3
46,7,12,7,8,0,56,35,0,11,17,6,4,0.17,8,66,46,33,0,14,26,3,32,11,5,5,3,"NEUTRAL",3
10,8,0,1,2,0,3,6,0,3,3,2,2,0.2,2,12,10,6,0,5,4,0,6,3,3,2,1,"NEUTRAL",3
73,20,13,9,12,0,180,52,0,19,24,12,12,0.16,12,97,73,56,0,16,34,6,46,19,12,12,3,"VULNERABLE",3
33,5,6,5,0,0,18,25,0,8,10,10,10,0,0,39,33,23,0,11,19,2,23,8,6,10,3,"VULNERABLE",3
132,39,39,17,29,6,1226,159,0,34,36,36,13,0.25,35,206,118,99,14,63,134,10,149,28,8,13,3,"VULNERABLE",3
97,8,29,10,60,0,36720,93,0,27,27,30,2,0.62,60,186,97,83,0,50,69,8,85,21,3,3,3,"NEUTRAL",3
83,33,15,24,12,0,192,64,0,12,19,5,5,0.14,12,109,83,65,0,41,56,13,51,12,6,5,2,"VULNERABLE",3
31,5,5,7,0,0,7,26,0,7,7,7,7,0,0,36,31,22,0,10,19,4,22,5,6,7,3,"NEUTRAL",3
39,15,7,11,3,0,12,24,0,6,7,0,0,0.08,3,49,39,30,0,20,20,4,20,6,1,0,2,"NEUTRAL",3
13,7,4,5,0,0,2,8,0,2,2,1,0,0,0,17,13,6,0,5,7,2,6,2,1,0,1,"NEUTRAL",3
13,11,5,5,0,0,6,28,1,8,8,8,8,0,0,18,13,9,0,11,23,5,22,8,6,8,4,"VULNERABLE",3
10,15,3,3,0,0,1,7,0,1,1,0,0,0,0,13,10,5,0,4,7,2,5,1,1,0,0,"NEUTRAL",3
9,0,2,3,0,0,2,5,0,2,2,0,0,0,0,11,9,4,0,3,4,1,4,2,1,0,1,"NEUTRAL",3
12,5,3,3,2,0,2,8,0,2,2,1,0,0.17,2,17,12,8,0,8,7,2,6,2,1,0,1,"VULNERABLE",3
17,6,6,4,3,0,2,31,0,9,9,1,0,0.18,3,26,17,12,0,6,30,6,25,9,1,0,5,"NEUTRAL",3
64,11,8,7,22,0,32,46,0,12,15,5,5,0.34,22,94,64,46,0,19,35,6,40,12,6,5,3,"NEUTRAL",3
17,6,3,2,4,0,4,14,0,4,4,2,2,0.24,4,24,17,12,0,4,11,1,13,4,3,2,2,"NEUTRAL",3
15,2,0,2,2,0,4,12,0,4,4,4,4,0.13,2,17,15,9,0,5,9,1,11,4,4,4,2,"NEUTRAL",3
25,6,4,3,2,4,6,19,1,4,4,3,3,0.1,2,31,20,13,1,9,16,2,16,4,3,3,2,"VULNERABLE",3
367,16,9,12,17,0,72,332,3,164,168,473,472,0.05,17,393,367,336,0,33,165,8,321,25,41,472,3,"VULNERABLE",3
28,10,3,3,1,0,12,24,1,6,6,1,0,0.04,1,32,28,22,0,17,20,2,21,6,1,0,2,"NEUTRAL",3
24,39,3,3,3,0,4,18,0,4,5,3,3,0.12,3,30,24,17,0,9,15,2,16,4,3,3,2,"NEUTRAL",3
12,13,4,3,0,0,3,9,0,3,3,2,2,0,0,16,12,8,0,3,7,2,7,3,3,2,1,"VULNERABLE",3
6,4,0,3,4,0,1,2,0,1,1,0,0,0.67,4,10,6,2,0,3,2,1,1,1,1,0,0,"VULNERABLE",3
40,10,8,3,0,0,12,25,0,7,9,5,0,0,0,48,40,32,0,10,19,2,23,7,1,0,3,"NEUTRAL",3
19,4,5,2,8,2,1,11,0,1,1,0,0,0.57,17,41,14,10,12,6,11,1,10,1,1,0,0,"NEUTRAL",3
27,14,4,10,4,0,2,17,0,3,3,0,0,0.15,4,35,27,16,0,6,16,5,12,3,1,0,1,"VULNERABLE",3
50,20,8,5,3,0,217,40,0,12,16,6,3,0.06,3,60,50,40,0,21,29,3,37,12,4,3,2,"VULNERABLE",3
45,16,4,23,7,0,7,18,0,5,9,2,0,0.16,7,56,45,37,0,13,14,5,13,5,1,0,2,"VULNERABLE",3
38,6,1,5,0,0,18,39,0,15,22,60,60,0,0,39,38,33,0,3,27,4,35,9,12,60,2,"NEUTRAL",3
59,7,8,5,15,0,1458,45,0,16,17,1,0,0.25,15,82,59,46,0,8,31,4,41,16,1,0,2,"NEUTRAL",3
28,10,5,4,0,0,5,21,0,5,5,4,4,0,0,33,28,19,0,14,17,3,18,5,5,4,2,"NEUTRAL",3
21,6,5,7,0,0,4,36,0,18,18,0,0,0,0,26,21,16,0,7,34,7,29,18,1,0,5,"NEUTRAL",3
13,11,0,3,0,0,5,12,1,4,4,2,2,0,0,13,13,7,0,1,9,2,9,4,3,2,2,"NEUTRAL",3
33,8,9,7,1,0,5,22,0,5,5,4,4,0.03,1,43,33,25,0,8,18,4,18,5,5,4,1,"VULNERABLE",3
76,17,4,17,1,0,320,63,0,18,20,12,12,0.01,1,80,76,49,0,20,54,4,59,18,10,12,3,"VULNERABLE",3
24,4,8,2,19,0,5,22,0,6,6,3,3,0.79,19,51,24,20,0,8,18,1,21,6,4,3,1,"NEUTRAL",3
46,15,9,11,0,0,7,42,0,7,7,5,5,0,0,55,46,35,0,19,36,8,34,7,6,5,1,"VULNERABLE",3
35,22,3,8,0,0,24,27,0,8,8,1,0,0,0,38,35,25,0,11,20,3,24,8,1,0,2,"VULNERABLE",3
59,14,9,10,15,0,218,43,1,12,12,14,13,0.25,15,83,59,42,0,14,32,7,35,12,10,13,3,"VULNERABLE",3
9,15,0,1,0,0,2,6,0,2,2,0,0,0,0,9,9,6,0,5,5,0,6,2,1,0,1,"VULNERABLE",3
87,22,18,6,13,0,33025,77,0,22,24,10,9,0.15,13,118,87,72,0,43,60,3,74,22,6,9,4,"NEUTRAL",3
41,7,4,9,2,0,4,29,0,4,4,2,0,0.05,2,47,41,31,0,9,26,4,25,4,1,0,3,"NEUTRAL",3
39,11,18,3,60,0,128,26,5,9,9,0,0,1.54,60,115,39,34,0,4,19,2,19,9,1,0,2,"NEUTRAL",3
266,28,59,21,292,0,1444018,231,2,52,54,21,15,1.1,292,612,266,206,0,29,193,20,209,49,14,16,3,"NEUTRAL",3
106,31,21,19,22,0,102400,83,0,19,19,4,0,0.21,22,149,106,83,0,26,65,13,70,19,1,0,2,"VULNERABLE",3
46,9,3,6,0,0,30,35,0,11,11,15,15,0,0,49,46,36,0,5,26,4,31,11,10,15,4,"VULNERABLE",3
33,19,6,9,0,0,16,25,0,5,7,8,8,0,0,39,33,23,0,15,21,5,20,5,5,8,1,"VULNERABLE",3
14,9,4,4,2,0,3,32,0,10,12,0,0,0.14,2,20,14,9,0,9,30,6,26,10,1,0,5,"NEUTRAL",3
11,6,3,3,0,0,2,10,0,3,4,1,0,0,0,14,11,6,0,7,9,2,8,3,1,0,1,"VULNERABLE",3
52,22,15,7,1,0,100,44,0,9,10,6,5,0.02,1,67,52,42,0,16,35,6,38,9,6,6,3,"NEUTRAL",3
17,6,4,5,0,0,2,12,0,2,2,0,0,0,0,21,17,9,0,7,11,4,8,2,1,0,1,"NEUTRAL",3
46,58,11,1,4,2,2,41,0,5,5,1,0,0.09,4,61,43,15,1,10,40,23,18,5,1,0,1,"VULNERABLE",3
33,8,6,9,1,0,7,66,1,19,19,4,4,0.03,1,40,33,24,0,14,62,14,51,19,4,4,7,"NEUTRAL",3
38,19,1,6,2,0,27,47,0,16,16,3,0,0.05,2,40,38,27,0,7,40,5,42,16,1,0,5,"NEUTRAL",3
11,5,4,2,0,0,2,10,0,2,2,0,0,0,0,15,11,7,0,6,9,1,9,2,1,0,1,"NEUTRAL",3
23,4,3,7,1,0,4,38,0,11,11,3,3,0.04,1,27,23,14,0,8,35,7,31,11,4,3,5,"NEUTRAL",3
26,6,8,2,1,0,5,19,0,6,6,11,11,0.04,1,34,26,21,0,7,14,1,18,5,5,11,2,"NEUTRAL",3
9,1,0,1,0,0,1,6,0,1,1,0,0,0,0,9,9,6,0,6,6,0,6,1,1,0,0,"VULNERABLE",3
17,7,2,3,0,0,4,12,0,4,6,4,4,0,0,19,17,12,0,1,9,2,10,4,4,4,2,"NEUTRAL",3
62,23,1,18,5,0,86,44,0,13,16,14,4,0.08,5,67,62,51,0,15,32,9,35,9,5,4,3,"VULNERABLE",4
19,5,3,3,6,0,3,14,0,3,3,1,0,0.32,6,28,19,14,0,11,12,2,12,3,1,0,1,"NEUTRAL",4
50,15,9,5,6,0,40,35,0,12,12,10,6,0.12,6,65,50,41,0,7,23,4,31,10,6,6,2,"NEUTRAL",4
12,4,2,2,0,0,2,7,0,2,2,1,0,0,0,14,12,7,0,4,6,1,6,2,1,0,1,"NEUTRAL",4
23,13,5,7,0,0,3,30,1,6,7,2,2,0,0,28,23,18,0,8,28,6,23,6,3,2,1,"VULNERABLE",4
30,7,4,6,6,0,24,21,0,6,6,3,3,0.2,6,40,30,19,0,8,16,3,18,6,4,3,2,"VULNERABLE",4
41,17,9,13,5,0,41,146,0,35,35,15,5,0.12,5,54,41,34,0,30,137,29,117,32,4,5,5,"NEUTRAL",4
27,20,9,6,3,0,1280,170,37,61,68,65,0,0.11,3,39,27,19,0,20,119,20,113,49,1,0,5,"VULNERABLE",4
91,24,13,14,32,0,278528,74,0,22,28,17,16,0.35,32,132,91,76,0,24,55,13,61,22,15,16,2,"VULNERABLE",4
121,17,4,5,4,2,9,61,0,7,9,14,13,0.05,4,126,80,71,40,41,54,2,59,6,7,13,2,"NEUTRAL",4
27,14,4,14,0,0,361,76,0,15,20,4,4,0,0,31,27,17,0,12,64,15,61,15,5,4,3,"NEUTRAL",4
57,18,12,10,4,0,113,51,0,15,17,26,26,0.07,4,72,57,44,0,8,36,5,46,11,12,26,2,"VULNERABLE",4
94,22,20,10,3,0,331788,96,0,26,31,18,18,0.03,3,117,94,78,0,26,71,8,88,26,12,18,3,"NEUTRAL",4
91,13,10,10,1,0,6932,104,0,44,46,27,27,0.01,1,102,91,73,0,16,75,6,98,40,13,27,4,"NEUTRAL",4
6,6,0,3,1,0,1,1,0,1,1,0,0,0.17,1,7,6,1,0,2,1,0,1,1,1,0,0,"VULNERABLE",4
22,1,0,2,0,2,1,1,0,1,1,0,0,0,0,28,5,1,21,0,1,0,1,1,1,0,0,"NEUTRAL",4
56,3,7,8,3,0,227,47,0,14,15,17,17,0.05,3,66,56,42,0,13,34,7,40,14,10,17,3,"VULNERABLE",4
135,27,31,18,6,0,36865,114,2,22,25,22,21,0.04,6,171,135,104,0,49,97,18,94,22,18,22,3,"VULNERABLE",4
39,7,10,7,3,0,768,31,0,11,15,9,9,0.08,3,52,39,30,0,8,21,4,27,11,10,9,2,"VULNERABLE",4
22,7,7,6,1,0,3,16,0,3,3,2,0,0.05,1,30,22,16,0,10,14,3,13,3,1,0,1,"NEUTRAL",4
56,28,8,11,6,0,8,60,0,11,11,4,4,0.11,6,70,56,44,0,36,55,6,54,11,5,4,2,"NEUTRAL",4
135,20,22,19,1,0,71,169,0,50,61,173,173,0.01,1,158,135,109,0,71,131,21,148,44,32,173,5,"VULNERABLE",4
48,14,5,7,2,0,13,44,0,11,12,11,11,0.04,2,55,48,35,0,13,36,4,40,11,9,11,3,"VULNERABLE",4
55,19,5,12,1,0,29,62,0,18,18,6,2,0.02,1,61,55,38,0,10,52,13,49,18,3,2,6,"NEUTRAL",4
126,12,21,13,2,0,20,119,0,26,30,76,74,0.02,2,148,126,108,0,25,100,13,106,17,12,74,5,"NEUTRAL",4
7,2,0,3,0,0,2,6,0,2,2,0,0,0,0,7,7,3,0,3,5,2,4,2,1,0,1,"NEUTRAL",4
82,160,5,8,7,2,2723,75,0,21,21,11,9,0.09,7,89,78,66,2,31,59,4,71,21,7,9,2,"VULNERABLE",4
33,5,5,4,1,0,48,27,0,10,10,13,12,0.03,1,39,33,22,0,10,20,3,24,10,5,12,3,"NEUTRAL",4
142,17,36,22,1,0,89601,117,2,26,29,31,28,0.01,1,179,142,118,0,46,95,21,94,26,14,29,4,"VULNERABLE",4
22,7,5,9,2,0,3744,64,0,21,27,13,0,0.09,2,29,22,15,0,7,47,11,53,21,1,0,4,"NEUTRAL",4
8,4,1,3,0,0,2,5,0,2,2,0,0,0,0,9,8,5,0,2,4,2,3,2,1,0,1,"VULNERABLE",4
30,25,1,17,0,0,3,18,0,4,7,2,2,0,0,31,30,23,0,8,16,5,13,4,3,2,1,"VULNERABLE",4
92,22,13,12,13,0,612,63,0,22,27,12,12,0.14,13,117,92,71,0,23,42,7,56,22,12,12,4,"VULNERABLE",4
15,7,2,3,0,0,5,22,0,10,10,1,0,0,0,17,15,11,0,6,19,2,20,10,1,0,3,"NEUTRAL",4
45,22,13,7,1,0,10,72,2,19,19,7,7,0.02,1,59,45,34,0,19,65,8,62,19,7,7,4,"VULNERABLE",4
127,37,39,18,29,6,650,161,0,35,36,36,13,0.26,35,201,113,94,14,64,137,11,150,29,8,13,3,"VULNERABLE",4
163,49,22,30,26,0,10782801,145,0,50,59,56,53,0.16,26,210,163,136,0,43,106,16,129,50,23,53,5,"VULNERABLE",4
78,102,19,3,29,4,8192,63,3,17,18,0,0,0.43,33,128,68,62,10,40,50,2,58,17,1,0,1,"VULNERABLE",4
49,17,7,15,1,0,10,52,0,11,11,2,2,0.02,1,57,49,39,0,15,48,16,36,11,5,2,4,"NEUTRAL",4
9,958,1,2,0,0,1,8,0,4,4,0,0,0,0,10,9,5,0,5,8,0,8,4,1,0,2,"NEUTRAL",4
29,13,2,3,9,0,5,19,0,6,13,6,6,0.31,9,40,29,25,0,10,14,2,17,6,5,6,1,"VULNERABLE",4
12,4,2,2,1,0,1,8,0,2,2,0,0,0.08,1,15,12,8,0,1,8,1,7,2,1,0,1,"NEUTRAL",4
10,3,2,4,0,0,2,6,0,2,2,1,0,0,0,12,10,4,0,2,5,2,4,2,1,0,1,"NEUTRAL",4
18,8,3,4,0,0,3,10,0,3,4,2,2,0,0,21,18,11,0,3,8,2,8,3,3,2,1,"NEUTRAL",4
35,19,4,4,1,0,8,34,0,8,8,3,2,0.03,1,39,35,28,0,25,31,3,31,8,3,2,2,"VULNERABLE",4
33,15,5,10,2,0,12,23,0,6,6,5,4,0.06,2,40,33,19,0,18,18,4,19,6,4,5,2,"VULNERABLE",4
13,62,0,1,0,4,1,6,0,5,5,0,0,0,0,13,4,1,5,3,6,0,6,5,1,0,2,"NEUTRAL",4
6,562,0,1,0,0,1,3,0,2,2,0,0,0,0,6,6,3,0,2,3,0,3,2,1,0,1,"NEUTRAL",4
17,4,3,4,5,0,2,12,0,2,2,1,0,0.29,5,24,17,11,0,5,11,3,9,2,1,0,1,"NEUTRAL",4
36,4,9,7,2,0,24,33,0,8,9,3,2,0.06,2,47,36,26,0,16,27,5,28,8,3,3,2,"NEUTRAL",4
87,17,18,21,18,0,2048,78,0,16,17,14,12,0.21,18,123,87,66,0,34,65,15,63,16,9,13,3,"VULNERABLE",4
19,10,1,7,0,0,3,14,0,3,3,1,0,0,0,20,19,14,0,9,12,5,9,3,1,0,1,"NEUTRAL",4
147,18,38,9,11,0,1990674,126,2,37,38,45,41,0.07,11,195,147,115,0,45,98,6,118,35,19,43,2,"NEUTRAL",4
49,11,7,6,0,0,11,42,0,9,10,7,7,0,0,56,49,37,0,15,35,4,38,9,6,7,1,"NEUTRAL",4
19,4,4,4,3,0,3,15,0,3,3,1,0,0.16,3,26,19,12,0,8,13,3,12,3,1,0,1,"NEUTRAL",4
28,12,5,9,2,0,6,41,0,11,11,1,1,0.07,2,35,28,17,0,12,38,7,34,11,3,1,5,"VULNERABLE",4
20,10,3,5,0,0,6,13,0,4,4,2,2,0,0,23,20,13,0,6,10,2,11,4,3,2,2,"VULNERABLE",4
